Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
14900	-1566.511	-1526.011	-40.50066	960191.4	10.81458	0.998703	0.999668	1.00033	1.0013	7.884527
15000	-1586.391	-1547.062	-39.3289	453167.1	10.43811	0.998112	0.999517	1.00048	1.00189	7.775323
15100	-1586.273	-1548.684	-37.58887	328298.6	9.266607	0.997782	0.999433	1.00057	1.00222	7.503828
15200	-1563.898	-1531.819	-32.07906	365164.8	11.08401	0.997897	0.999462	1.00054	1.0021	7.116924
15300	-1563.888	-1543.131	-20.75764	823496.6	14.21479	0.9986	0.999642	1.00036	1.0014	6.196556
15400	-1563.848	-1528.992	-34.85619	122494.5	10.28045	0.996371	0.99907	1.00093	1.00363	7.336726
15500	-1568.453	-1536.575	-31.8772	247167.8	10.84412	0.997444	0.999346	1.00065	1.00256	7.088665
15600	-1583.589	-1546.797	-36.79195	223407.8	13.29652	0.997312	0.999312	1.00069	1.00269	7.417305
15700	-1565.376	-1535.056	-30.31957	425846.7	11.19959	0.998053	0.999502	1.0005	1.00195	6.963042
15800	-1568.168	-1538.022	-30.1461	96939.47	12.48925	0.99592	0.998954	1.00104	1.00409	6.951262
15900	-1566.952	-1539.645	-27.30706	476763	12.75854	0.99816	0.999529	1.00047	1.00184	6.719924
16000	-1564.507	-1537.689	-26.81816	233632.2	12.17536	0.997371	0.999327	1.00067	1.00263	6.684591
16100	-1551.489	-1518.903	-32.5858	619838.9	10.45908	0.998386	0.999587	1.00041	1.00161	7.130931
16200	-1555.625	-1529.457	-26.1679	714939.2	12.36903	0.998497	0.999616	1.00038	1.0015	6.632673
16300	-1560.706	-1529.089	-31.617	601259.4	11.32576	0.998361	0.999581	1.00042	1.00164	7.081877
16400	-1571.124	-1545.408	-25.71578	982217.9	12.30977	0.998718	0.999672	1.00033	1.00128	6.595676
16500	-1577.26	-1540.212	-37.04708	242597.1	10.55778	0.99742	0.99934	1.00066	1.00258	7.560575
16600	-1571.736	-1538.267	-33.46841	263467.8	12.35445	0.997525	0.999366	1.00063	1.00248	7.223544
16700	-1571.02	-1533.279	-37.74061	565240.7	11.89108	0.99831	0.999568	1.00043	1.00169	7.598841
16800	-1574.464	-1544.172	-30.29195	784514.4	13.17235	0.998565	0.999633	1.00037	1.00144	6.935109
16900	-1569.189	-1530.861	-38.32811	930947.9	10.28191	0.998683	0.999663	1.00034	1.00132	7.674503
17000	-1567.952	-1533.613	-34.33932	648939.3	9.62047	0.998423	0.999597	1.0004	1.00158	7.213799
17100	-1565.569	-1543.338	-22.23117	600893.1	13.12998	0.998361	0.999581	1.00042	1.00164	6.323355
17200	-1574.378	-1551.68	-22.69776	785041.4	13.34589	0.998566	0.999633	1.00037	1.00143	6.356661
17300	-1560.113	-1535.681	-24.43187	9291.136	11.4968	0.986844	0.996601	1.00334	1.01322	6.459393
17400	-1563.942	-1537.493	-26.44886	185575.8	11.2515	0.997051	0.999245	1.00075	1.00295	6.620912
17500	-1564.146	-1532.599	-31.54737	296566.5	11.82604	0.997667	0.999403	1.0006	1.00234	7.078616
17600	-1553.375	-1529.329	-24.04561	783010.5	13.12311	0.998564	0.999633	1.00037	1.00144	6.461643
17700	-1569.518	-1540.65	-28.86792	906577.9	15.39171	0.998665	0.999659	1.00034	1.00134	6.673661
17800	-1581.365	-1547.097	-34.26753	874020.3	10.67199	0.998641	0.999652	1.00035	1.00136	7.302766
17900	-1586.133	-1547.068	-39.06581	515515.9	10.54307	0.99823	0.999547	1.00045	1.00177	7.751636
18000	-1561.802	-1533.388	-28.41463	349713.4	14.31633	0.997851	0.99945	1.00055	1.00215	6.728291
18100	-1570.925	-1533.412	-37.51271	976467.2	11.36235	0.998714	0.999671	1.00033	1.00129	7.601437
18200	-1579.084	-1543.094	-35.98935	3332.952	11.52543	0.978069	0.994291	1.00554	1.0221	7.463975
18300	-1569.595	-1539.963	-29.63177	41116.21	11.32979	0.993738	0.998392	1.00159	1.00628	6.906733
18400	-1578.532	-1546.038	-32.49398	586872.9	11.33478	0.998341	0.999576	1.00042	1.00166	7.159422
18500	-1588.814	-1544.133	-44.68102	278612.2	13.91121	0.997593	0.999384	1.00061	1.00241	7.923959
18600	-1555.711	-1525.593	-30.11808	744410.2	10.84048	0.998527	0.999623	1.00038	1.00147	6.926206
18700	-1586.135	-1543.545	-42.59005	24509.53	13.92187	0.991892	0.997915	1.00206	1.00813	7.772222
18800	-1575.243	-1544.648	-30.59457	221953.1	10.78052	0.997303	0.99931	1.00069	1.0027	6.966309
18900	-1589.981	-1546.677	-43.30446	34252.68	10.38745	0.99314	0.998237	1.00175	1.00688	8.157135
19000	-1559.829	-1526.884	-32.94538	433551	10.88381	0.99807	0.999506	1.00049	1.00193	7.188761
19100	-1559.528	-1534.356	-25.17247	834614.6	12.42037	0.998609	0.999644	1.00036	1.00139	6.552633
19200	-1573.352	-1542.888	-30.46331	367187.7	12.21026	0.997903	0.999463	1.00054	1.0021	6.983371
19300	-1578.126	-1553.154	-24.97209	674417.6	11.64006	0.998453	0.999604	1.00039	1.00155	6.514275
19400	-1550.099	-1531.585	-18.51329	507709.7	14.28921	0.998217	0.999544	1.00046	1.00178	6.037238
19500	-1565.545	-1542.201	-23.34411	781995.6	12.8132	0.998563	0.999632	1.00037	1.00144	6.409478
19600	-1574.676	-1540.405	-34.27175	201719.6	11.46781	0.997171	0.999276	1.00072	1.00283	7.315558
19700	-1577.93	-1548.103	-29.82686	354254.6	10.9628	0.997865	0.999454	1.00054	1.00214	6.907127
19800	-1584.454	-1557.333	-27.12116	979621	11.47872	0.998716	0.999672	1.00033	1.00128	6.692513
19900	-1576.446	-1544.004	-32.44197	227998.9	11.36783	0.997339	0.999319	1.00068	1.00266	7.155222
20000	-1565.727	-1535.97	-29.75616	950557.3	11.73497	0.998697	0.999667	1.00033	1.0013	6.926468
20100	-1585.418	-1550.167	-35.25042	80588.79	11.87272	0.995526	0.998853	1.00114	1.00448	7.390098
20200	-1561.643	-1535.368	-26.27446	202595.9	13.94103	0.997177	0.999277	1.00072	1.00283	6.599322
20300	-1562.23	-1532.802	-29.42745	312272.2	10.49871	0.997726	0.999418	1.00058	1.00228	6.833046
20400	-1558.564	-1533.247	-25.31721	81936.75	13.84464	0.995563	0.998862	1.00113	1.00444	6.534921
20500	-1569.426	-1542.136	-27.29031	591824.2	13.11917	0.998348	0.999577	1.00042	1.00165	6.709023
20600	-1569.244	-1540.295	-28.94814	350032.1	13.08617	0.997852	0.99945	1.00055	1.00215	6.836773
20700	-1570.763	-1535.947	-34.8161	688067.6	9.365376	0.998468	0.999608	1.00039	1.00153	7.222741
20800	-1573.744	-1540.444	-33.30025	694128.8	13.95181	0.998475	0.99961	1.00039	1.00153	7.102353
20900	-1574.816	-1542.089	-32.72728	166912.7	14.15676	0.99689	0.999204	1.00079	1.00311	7.043722
21000	-1564.557	-1529.362	-35.19488	767889	12.57854	0.99855	0.999629	1.00037	1.00145	7.350019
21100	-1575.64	-1539.24	-36.40043	465450.9	11.83667	0.998137	0.999524	1.00048	1.00186	7.488533
21200	-1563.861	-1537.99	-25.87185	209524.7	11.56503	0.997224	0.999289	1.00071	1.00278	6.588106
21300	-1577.639	-1546.744	-30.8954	651112.3	13.40381	0.998425	0.999597	1.0004	1.00158	6.967381
21400	-1552.9	-1530.532	-22.36782	963216	15.0712	0.998705	0.999669	1.00033	1.0013	6.269863
21500	-1571.422	-1542.53	-28.89234	641826.7	10.04973	0.998414	0.999594	1.0004	1.00159	6.724339
21600	-1575.715	-1542.422	-33.29222	418480.1	14.22725	0.998036	0.999497	1.0005	1.00197	7.077214
21700	-1578.201	-1550.296	-27.90454	55594.67	13.97527	0.994614	0.998618	1.00137	1.0054	6.714224
21800	-1567.351	-1531.175	-36.1762	297572.3	10.84254	0.997671	0.999404	1.00059	1.00233	7.485079
21900	-1575.893	-1546.87	-29.02314	651374.1	11.48798	0.998425	0.999597	1.0004	1.00158	6.858486
22000	-1561.931	-1534.614	-27.31738	559668.1	11.85556	0.998301	0.999566	1.00043	1.0017	6.721573
22100	-1570.534	-1544.216	-26.31849	48872.01	11.80331	0.994256	0.998526	1.00146	1.00576	6.635777
22200	-1574.484	-1542.778	-31.70596	345287.1	14.66579	0.997838	0.999447	1.00055	1.00216	6.927401
22300	-1589.965	-1551.668	-38.29635	332670.7	9.827498	0.997797	0.999436	1.00056	1.0022	7.644421
22400	-1559.445	-1537.877	-21.56787	467153.3	13.42712	0.998141	0.999524	1.00047	1.00186	6.27126
22500	-1576.92	-1538.102	-38.81892	153970.8	9.202101	0.996762	0.999171	1.00083	1.00324	7.626977
22600	-1557.49	-1530.812	-26.67825	181316.9	12.14888	0.997016	0.999236	1.00076	1.00299	6.672848
22700	-1559.355	-1525.41	-33.94456	7515.111	11.71322	0.985376	0.996217	1.00371	1.0147	7.283818
22800	-1556.17	-1531.137	-25.03285	294838	14.80899	0.99766	0.999401	1.0006	1.00234	6.463641
22900	-1572.358	-1544.059	-28.29942	346924.8	12.39874	0.997843	0.999448	1.00055	1.00216	6.804662
23000	-1570.071	-1538.104	-31.96604	389821.2	9.351917	0.997965	0.999479	1.00052	1.00204	6.915596
23100	-1566.706	-1540.035	-26.67126	562248.1	13.25817	0.998305	0.999567	1.00043	1.0017	6.657466
23200	-1567.179	-1537.508	-29.6708	64152.93	10.52863	0.994986	0.998714	1.00128	1.00502	6.859148
23300	-1565.967	-1527.21	-38.75693	526536.1	9.722592	0.998249	0.999552	1.00045	1.00175	7.682607
23400	-1566.787	-1536.07	-30.71671	312732.7	12.40055	0.997728	0.999419	1.00058	1.00227	6.999575
23500	-1579.906	-1545.116	-34.79003	704612.8	10.55539	0.998486	0.999613	1.00039	1.00151	7.34668
23600	-1571.278	-1543.13	-28.14732	390545.4	9.918296	0.997967	0.99948	1.00052	1.00203	6.628161
23700	-1567.45	-1532.996	-34.4533	849526.4	9.406809	0.998621	0.999647	1.00035	1.00138	7.191367
23800	-1593.004	-1558.198	-34.8064	103016.1	12.22447	0.996042	0.998986	1.00101	1.00396	7.338386
23900	-1555.86	-1532.514	-23.3459	367472.2	12.69286	0.997904	0.999464	1.00053	1.0021	6.409092
24000	-1566.247	-1529.91	-36.33708	685930	9.285719	0.998466	0.999608	1.00039	1.00154	7.372024
24100	-1577.508	-1540.529	-36.97876	705595.3	9.912858	0.998487	0.999613	1.00039	1.00151	7.518112
24200	-1566.833	-1537.996	-28.8371	447158	11.93175	0.9981	0.999514	1.00048	1.0019	6.850379
24300	-1556.32	-1538.478	-17.84184	251741.8	12.78949	0.997468	0.999352	1.00065	1.00253	5.979204
24400	-1565.557	-1531.655	-33.90238	826023.4	10.73589	0.998602	0.999642	1.00036	1.0014	7.271363
