Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
50500	-3770.907	-3182.295	-588.6113	226876.4	0.1119	0.00150691	0.0753007	8.29708e-05	0.000337954	4.99768e-05	0.0466665	0.113538	8.83859e-08	0.262027	0.292631	0.00141463	3.12101e-07	0.000120481	5.1525e-05	1.34155e-06	0.000398287	1.30635e-05	0.00661188	0.0942524	0.00347746	0.00613559	9.33303e-06	4.72188e-07	5.26938e-06	0.0396787	0.000200097	2.05363e-07	3.13621e-06	0.0282304	0.00200376	3.1639e-08	5.51936e-05	7.26768e-05	2.80113e-08	0.130052	0.0114613	3.56732e-05	5.74813e-05	0.11808	2.07365e-06	0.0547833	0.00341016	0.00113874	1.26853e-09	0.00449364	0.329454	0.0663178	0.1042	0.00436743	4.39771e+12	0.0389786	2.86982e-06	1.08374e+12	0.207231	0.0181549	8.66322e-05	0.000314777	0.000117674	0.000176389	0.00311868	1.31102e-06	8.01322e+12	0.125399	9.34576e-10	0.0501833	8.54237e-06	0.00394496	6.19472	1.08461e+12	0.0617871	0.0491929	3.2314e+08	8.87295e+08	2.88922e+06	1.61023	2.85996e-06	953.352	0.000878114	0.0479662	3.02736e+12	9.70373e+11	0.0151013	2.97016e+12	1.06366e-05	0.0311843	1	0.0489825	-0.0159644	0.0723609	0.175396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	112.0247	0.142193	0.212294	0.997333	0.999317	1.00068	1.00267	0.997333	0.999317	1.00068	1.00267	0.997333	0.999317	1.00068	1.00267	0.997333	0.999317	1.00068	1.00267	0.997333	0.999317	1.00068	1.00267	0.997333	0.999317	1.00068	1.00267	0.997333	0.999317	1.00068	1.00267	0.121343	0.159431	76.1392	80.098	96.3854	83.6	83.6004	70.6	68.014	96.5922	85.7999	70.6	83.4993	67.3587	83.6	70.5234	87.0096	93.2578	83.6091	83.6	70.0468	82.0379	89.1722	67.2403	71.305	99.5729	70.6	70.7701	91.6187	85.7999	99.5729	99.0215	78.2636	68.5391	67.1126	68.7111	86.151	89.3003	79.1931	80.6408	70.6	69.8385	85.4508	97.4142	93.2578	70.6	0.596332	1.10013	10.49919	-9.681647	4.9057	24.06589
50600	-3791.271	-3186.286	-604.9852	193076.1	0.0613246	5.67315e-05	0.0326332	5.85423e-05	8.00674e-05	5.61142e-05	0.0230661	0.0797733	4.37399e-10	0.000775004	6.06474	0.00277801	0.0520602	6.71779e-05	0.0305084	0.00166859	0.000225039	0.0025361	0.0082912	0.0333618	0.0239031	0.0164469	7.08039e-05	2.68671e-05	8.94544e-05	0.166656	1.30446e-05	0.00134409	6.46345e-07	0.000607887	0.00160568	4.76471e-07	0.000200531	0.000409268	1.06898e-06	0.0830256	0.0127189	1.27556e-05	1.26671e-06	0.0674056	6.33647e-05	0.0260729	1.326e-06	6.7629e-07	5.00035e-06	0.00960561	1.20582	0.0690634	0.0803169	0.00687233	2.22329e+12	2.23751e-05	0.000143256	8.79961e+11	0.217659	0.0191015	2.34465e-05	4.01163e-06	0.00023013	4.28329e-06	8.13716e-05	0.000121577	1.25387e+13	0.364227	8.69096e-06	0.0377103	3.99291e-08	0.00447857	4.7032	8.26792e+11	0.107751	0.346927	2.43882e+08	8.83873e+08	7.324e+06	1.77002	2.38119e-05	822.977	0.000225353	0.0914308	2.36402e+12	1.67466e+12	0.0165814	2.89717e+12	9.80083e-08	0.03809	5	0.067534	0.904445	0.22533	1.81648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	110.0916	0.154002	0.324444	0.997109	0.99926	1.00074	1.00289	0.997109	0.99926	1.00074	1.00289	0.997109	0.99926	1.00074	1.00289	0.997109	0.99926	1.00074	1.00289	0.997109	0.99926	1.00074	1.00289	0.997109	0.99926	1.00074	1.00289	0.997109	0.99926	1.00074	1.00289	0.292864	2.72092	76.1392	79.1407	96.3854	83.6	83.6004	70.6	68.014	96.5922	85.7999	70.6	83.4993	67.3587	83.6	69.8915	87.0096	93.4668	83.6091	83.6	68.8307	82.0379	89.1722	67.2403	70.8363	99.5931	70.6	70.3052	92.3165	85.7999	99.5931	99.5611	76.9184	68.5391	68.2088	68.0676	86.1819	89.3003	79.6446	81.0842	70.6	69.8385	85.5519	97.4142	93.4668	70.6	0.769402	0.667596	14.4508	-9.650818	4.964185	24.64314
50700	-3761.923	-3170.41	-591.5133	91045.47	0.0418055	2.08359e-08	0.0757853	3.28082e-07	4.18728e-06	0.00035171	0.027915	0.176679	3.52823e-06	0.128142	0.0693789	0.00184268	0.00620563	4.05029e-05	0.00413719	0.000781999	8.58313e-06	0.00024084	0.0108848	0.0525937	8.57471e-05	0.0320924	0.00190416	1.05457e-05	1.83832e-05	0.0476702	0.00661957	2.36117e-07	1.73036e-07	0.000304146	0.00718409	2.89535e-06	1.15628e-06	6.67986e-05	0.00334121	0.0874216	0.0102433	2.11466e-05	1.07479e-07	0.0810206	1.76901e-07	0.0870343	2.99472e-05	7.14436e-06	0.00512846	0.00894042	0.765394	0.0137697	0.0411058	0.0468279	5.7242e+12	2.94091e-07	0.000487727	5.9464e+12	0.0542207	0.0725564	8.92704e-07	1.82898e-05	4.25863e-08	0.00039505	3.89277e-05	2.25694e-06	1.03158e+13	2.96655	8.90139e-06	0.0406212	6.11302e-05	2.06579e-05	6.15469	1.40723e+12	0.283058	0.0495904	4.03688e+08	1.07222e+09	1.21407e+07	1.37709	8.85333e-07	664.664	0.000362913	0.0160239	1.28373e+13	7.58427e+11	0.0196468	1.68188e+12	5.0522e-07	0.0404413	4	0.0214602	-0.0188269	0.170584	0.138755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	110.5735	0.156889	0.20617	0.995791	0.998921	1.00107	1.00422	0.995791	0.998921	1.00107	1.00422	0.995791	0.998921	1.00107	1.00422	0.995791	0.998921	1.00107	1.00422	0.995791	0.998921	1.00107	1.00422	0.995791	0.998921	1.00107	1.00422	0.995791	0.998921	1.00107	1.00422	0.192044	0.119928	76.0853	78.0342	96.2733	83.6	83.6004	70.6	68.014	96.5922	85.7999	70.6	83.4993	66.8041	83.6	69.3035	87.0096	93.494	83.6091	83.6	68.2617	82.0379	89.0832	67.2403	76.2191	99.5931	70.6	70.3052	92.8619	85.7999	99.5931	99.272	76.9184	66.8487	68.2088	68.3041	86.0352	89.3003	77.1384	81.0683	70.6	69.8385	85.2856	97.4142	93.494	70.6	0.888254	1.15699	12.66364	-9.673829	4.942178	24.42513
50800	-3776.845	-3181.458	-595.3865	799725.9	0.0388506	1.045e-08	0.142366	7.43212e-09	2.74679e-07	0.00119194	0.0307856	0.254042	7.77284e-06	6.28637e-06	1.0644e-09	0.00156553	0.000417944	2.31205e-06	0.000258968	0.000442705	0.00219409	0.000988735	0.0224628	0.0280297	0.000700912	0.00630242	0.917994	0.00073201	0.668025	0.0591638	0.0935675	3.33061e-06	8.71169e-05	0.00035548	0.0696539	7.66168e-07	1.25299e-05	1.01153e-05	0.00171771	0.169355	0.00758177	3.24043e-06	2.51298e-07	0.0318065	1.73895e-05	0.106459	0.000223982	6.45426e-05	6.88248e-05	0.00751722	0.707306	0.0589484	0.0547887	0.0038621	4.49734e+12	7.60277e-06	0.00017107	1.09174e+13	0.0237327	0.47295	3.7851e-05	1.27772e-05	0.000160045	1.24347e-06	0.000401718	9.50818e-07	1.30149e+13	0.79969	0.000231708	0.068741	3.96488e-05	0.0293344	5.07222	1.3908e+12	0.279616	0.0761215	2.43923e+08	7.79167e+08	78122.2	1.11614	1.89871e-06	858.925	3.29368e-06	0.00967778	6.78898e+12	1.20772e+11	0.0277936	3.14303e+12	1.41837e-05	0.0294843	4	0.0526746	0.00339213	0.0867328	0.00313871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	111.0215	0.126944	0.131038	0.998579	0.999637	1.00036	1.00142	0.998579	0.999637	1.00036	1.00142	0.998579	0.999637	1.00036	1.00142	0.998579	0.999637	1.00036	1.00142	0.998579	0.999637	1.00036	1.00142	0.998579	0.999637	1.00036	1.00142	0.998579	0.999637	1.00036	1.00142	0.139407	0.00653084	76.0853	78.8766	96.2733	83.6	83.6004	70.6	68.014	96.5922	85.7999	70.6	83.4993	67.8794	83.6	70.1586	86.9748	93.494	83.6091	83.6	68.2617	81.8506	89.0832	67.2403	76.3404	99.5931	70.6	70.3052	92.0343	85.7999	99.5931	97.5377	83.1347	66.8487	68.2088	68.3041	85.9827	89.3003	77.1384	81.9646	70.6	69.8385	85.2776	97.4142	93.494	70.6	0.622153	0.480598	12.68572	-8.810907	4.764742	22.70277
50900	-3775.186	-3166.482	-608.7044	153915.2	0.164839	5.20675e-06	0.221111	0.0116799	1.06421e-08	0.000480009	0.0357094	0.237677	7.31139e-08	0.0004913	0.00265164	0.00631962	1.15368e-06	0.000822825	36.5702	0.0352659	1.36582e-06	0.000492961	0.00046778	0.0335691	0.0198486	0.0162456	0.00120302	7.29636e-07	1.09626	0.00631995	3.51341e-06	1.53316e-05	0.000195904	9.1325e-06	0.00448294	1.96053e-09	5.38706e-08	5.33651e-05	2.05718e-05	0.148381	0.00746335	0.00209613	1.31382e-08	0.0549822	2.86937e-06	0.1002	3.03637e-05	9.9639e-05	4.324e-05	0.0158905	0.772547	2.74007	0.0201859	0.0181556	6.8953e+12	6.78628e-08	3.63893e-07	6.28502e+12	0.086653	0.0559651	3.66296e-06	3.51027e-06	0.000111298	2.2948e-06	0.000907233	1.9651e-07	9.77025e+12	0.216981	0.00713575	0.00759053	0.126843	0.0142659	5.00089	8.0794e+11	0.0512674	0.0257955	4.19493e+08	9.70557e+08	224079	8.47757	6.5991e-07	841.078	1.62145e-05	0.0155213	1.66924e+13	9.64842e+11	0.0377148	2.72273e+12	8.94122e-06	0.0578971	6	0.0705886	0.0371704	0.0453688	0.0783479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	111.9116	0.162532	0.0675529	0.996762	0.999171	1.00083	1.00324	0.996762	0.999171	1.00083	1.00324	0.996762	0.999171	1.00083	1.00324	0.996762	0.999171	1.00083	1.00324	0.996762	0.999171	1.00083	1.00324	0.996762	0.999171	1.00083	1.00324	0.996762	0.999171	1.00083	1.00324	0.115957	0.115518	76.0853	78.6861	96.2733	83.6	83.6004	70.6	68.014	96.5922	85.7999	70.6	83.4993	67.9928	83.6	68.444	86.8644	93.494	83.6091	83.6	68.2617	81.8506	89.0832	67.2403	74.9832	99.5931	70.6	70.3052	92.0343	85.7999	99.5931	97.6021	80.1515	66.8487	68.2088	68.3041	85.8109	90.5365	76.301	84.1329	70.6	69.8385	85.6295	97.4142	93.494	70.6	0.391254	0.678229	12.33093	-10.28591	5.059253	25.59604
51000	-3847.595	-3175.158	-672.4367	938438	0.339076	0.178295	0.0602412	0.0256556	0.000921378	2.83162e-05	0.0316004	0.18618	4.88711e-07	0.000387285	0.058055	0.00216094	0.000816405	0.000117392	11.1649	0.000156939	0.15671	0.000451828	0.00904011	0.0963821	0.106201	0.00202413	2.75329e-05	3.81041e-06	0.906531	0.152763	2.15481e-06	5.31495e-09	19.6803	1.92688e-05	0.0162171	6.33527e-07	9.17967e-05	0.000458866	3.28747e-08	0.198026	0.0023822	0.00429145	5.65485e-05	0.100759	1.57795e-06	0.0596974	6.0433e-07	1.09213e-07	0.000572781	0.00910687	0.358211	0.0358554	0.0413486	0.0123846	5.54527e+12	0.178349	7.51428e-09	4.01639e+12	0.135955	0.0571306	1.86716e-05	0.000478278	9.82373e-05	8.04529e-05	4.28104e-06	1.65703e-06	9.15283e+12	0.151204	0.00111992	0.00555516	13.2373	0.000341238	5.92348	2.66452e+12	0.0466787	0.0323057	3.85231e+08	8.49965e+08	17286.8	2.94423	3.19291e-05	851.208	9.27776e-06	0.0188554	8.40434e+12	1.32389e+12	0.0214717	1.67659e+12	0.00868664	0.308734	3	0.0358588	0.232425	0.098727	0.482331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	110.9243	0.180854	0.00338247	0.998688	0.999665	1.00033	1.00131	0.998688	0.999665	1.00033	1.00131	0.998688	0.999665	1.00033	1.00131	0.998688	0.999665	1.00033	1.00131	0.998688	0.999665	1.00033	1.00131	0.998688	0.999665	1.00033	1.00131	0.998688	0.999665	1.00033	1.00131	0.134586	0.714756	76.0853	76.9824	94.3409	83.6	83.6004	70.6	68.014	96.5922	85.7999	70.6	83.4939	68.5278	83.6	68.9733	87.8588	93.494	83.6091	83.6	68.2617	81.618	88.9691	67.2403	72.2775	99.5931	70.6	70.3052	89.6214	85.7999	99.5931	99.2932	80.1515	66.8487	67.9414	67.8715	85.8935	90.5365	74.378	84.0615	70.6	69.8385	85.6295	97.4142	93.494	70.6	0.733562	0.674819	13.29275	-8.536461	4.716711	22.24736
51100	-3877.634	-3183.205	-694.4288	561764	0.0500025	0.00418751	0.0727853	1.32591	0.000981187	0.000592003	0.0359692	0.155905	1.17487e-05	0.00451613	0.00584227	0.00351759	0.235197	0.000319191	1.96393	0.000114195	6.45417e-05	2.68404e-09	0.00886369	0.0963339	1.54928e-07	0.0203684	0.000451944	9.66081e-07	0.000488097	0.0282518	2.75836e-08	0.000739377	17.3761	6.09165e-05	0.00174211	3.91916e-06	0.0035226	0.000504813	0.0144686	0.0853451	0.00265401	11.7702	5.44852e-06	0.0866205	0.0160122	0.0454402	4.17427e-06	1.29621e-05	0.000144597	0.00883197	0.151766	0.0214253	0.111886	0.0384425	3.60659e+12	7.27712e-06	1.07754e-08	7.48509e+12	0.215159	0.0397331	3.21741e-05	0.000214962	0.00049435	0.172107	8.53215e-08	0.00107031	1.09836e+13	0.32585	0.0468528	0.0168193	0.0200514	0.000399134	4.52211	7.73287e+11	0.388986	0.00023605	1.78395e+08	7.1124e+08	399531	1.3547	0.00208198	721.431	0.000919109	0.363438	1.62509e+13	1.6751e+12	0.0184624	1.01937e+12	0.0391244	0.201113	2	0.109179	0.019715	0.0569718	0.06436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	112.0345	0.143671	0.00023842	0.998305	0.999566	1.00043	1.0017	0.998305	0.999566	1.00043	1.0017	0.998305	0.999566	1.00043	1.0017	0.998305	0.999566	1.00043	1.0017	0.998305	0.999566	1.00043	1.0017	0.998305	0.999566	1.00043	1.0017	0.998305	0.999566	1.00043	1.0017	0.166151	0.084075	76.0853	77.9153	94.3409	83.6	83.6004	70.6	68.014	96.5922	85.7999	70.6	83.4968	68.5278	83.6	70.2354	87.9232	93.494	83.6091	83.6	68.2617	81.618	88.9419	67.2403	72.7149	99.5931	70.6	70.3052	91.1978	85.7999	99.5931	97.8488	81.9699	66.8487	69.7483	70.0223	86.1239	90.5365	74.378	79.5647	70.6	69.8385	85.4206	97.4142	93.494	70.6	0.342893	0.765507	11.2723	-8.913246	4.761427	22.67119
51200	-3832.732	-3177.961	-654.7708	305005.4	0.0369697	8.31406e-05	0.0193182	0.000111966	2.15299e-06	0.00731644	0.0197159	0.153726	9.39703e-06	0.000308274	0.000543239	0.00241182	0.00710997	0.00099077	0.0584323	2.27463e-05	0.0768004	1.94133e-09	0.00298887	0.0387745	0.0316267	0.049775	3.22199e-05	1.00341e-07	1.69977e-06	0.236657	0.0775302	0.000214034	0.0311294	1.86378e-06	0.00412481	1.93027e-07	0.00718822	0.000159999	0.0502842	0.252128	0.00156943	0.0196062	8.25971e-06	0.0214473	0.000435401	0.0291432	3.40279e-08	8.89102e-05	1.4211e-05	0.00268267	0.834488	0.0804073	0.149539	0.0062887	6.16061e+12	5.79322e-05	0.0019032	6.54041e+12	0.226256	0.204619	1.33172e-05	0.000314368	0.00175328	3.42248e-05	0.000312402	6.85305e-05	1.00731e+13	0.122581	0.000520045	0.0444088	0.000322504	0.00862446	5.04097	2.14578e+12	0.136311	0.0279196	3.01822e+08	9.54753e+08	5.15218e+06	1.09641	1.0451e-05	957.771	2.74207e-06	0.255311	6.12978e+12	8.5956e+11	0.0121309	3.33881e+12	0.00357116	0.0307987	3	0.0420064	0.0308168	0.0760579	0.153651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	111.5595	0.153518	0.0387874	0.997699	0.999411	1.00059	1.0023	0.997699	0.999411	1.00059	1.0023	0.997699	0.999411	1.00059	1.0023	0.997699	0.999411	1.00059	1.0023	0.997699	0.999411	1.00059	1.0023	0.997699	0.999411	1.00059	1.0023	0.997699	0.999411	1.00059	1.0023	0.118064	0.184468	76.0853	80.7397	94.3409	83.6	83.6004	70.6	66.6674	96.0055	85.7999	70.6	83.4968	71.8641	83.6	70.5571	88.0627	93.494	83.6091	83.6	68.4174	81.618	88.8694	67.2403	73.2528	99.5931	70.6	70.3052	93.2218	85.7999	99.5931	99.5879	80.1921	70.0417	70.1834	70.0223	86.0502	90.5365	72.2932	81.4233	70.6	69.7407	84.8848	96.4112	93.494	70.6	0.644207	0.832942	13.59414	-8.983619	4.815238	23.18651
51300	-3822.793	-3191.067	-631.7267	428629.4	0.0949269	0.000169368	0.0845088	0.00330358	2.27319e-07	2.32151e-07	0.0164954	0.339763	2.91551e-06	2.1118e-05	2.56913e-05	0.0199566	0.0639954	0.00567758	0.424888	9.38609e-05	0.0024978	0.0204205	0.0451005	0.0064662	2.22581	1.74412e-05	9.63879e-07	0.0254011	1.73991e-05	0.0118379	0.00345083	0.000918731	0.0186758	0.000103276	0.00182642	2.91471e-07	0.000220491	6.64371e-05	0.0038783	0.190645	0.000216239	0.013245	5.57135e-06	0.0464836	3.28566e-07	0.0445342	8.43937e-05	0.00478443	4.72106e-07	0.0147047	0.296477	0.0726535	0.0201999	0.0611899	3.03357e+12	1.39651e-05	0.000650616	8.43836e+12	0.106382	0.0739493	4.9142e-05	4.41727e-07	0.00038454	5.51505e-05	1.83064e-05	9.78389e-06	9.69466e+12	0.377386	7.97968e-05	0.101543	0.000553016	0.00107777	7.46375	9.51702e+11	0.159207	0.0119374	3.7247e+08	1.29137e+09	12649.2	0.776263	2.47344e-09	776.432	9.61761e-08	0.0311038	9.63392e+12	7.519e+11	0.0297224	3.37311e+12	0.0194475	0.0126962	3	0.0484069	-0.147887	0.0371587	0.330337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	111.4948	0.174889	0.0451519	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.0855656	0.182451	72.0387	73.939	94.3409	83.6	83.6004	70.6	66.6674	96.0055	85.7999	70.6	83.4985	71.3671	83.6	69.4734	87.8207	93.1921	83.6091	83.6	68.3068	70.6325	88.8694	70.6145	77.3513	99.2874	70.6	70.3052	91.8672	85.7999	99.2874	98.5421	78.8329	70.0417	70.155	70.0223	86.1417	90.5365	71.9291	80.9811	70.6	69.7407	84.3616	96.4112	93.1921	70.6	0.434271	1.81056	13.94478	-9.011786	4.826363	23.29378
51400	-3806.263	-3180.91	-625.3536	845164.2	0.102978	9.68393e-08	0.0396986	2.36807e-06	0.000933798	1.08185e-06	0.0231597	0.102083	3.34963e-05	0.00358622	0.000498894	0.00447373	0.000984625	0.00271308	0.00068504	1.57641e-05	0.297966	7.92103e-06	0.0193026	0.00771528	2.58385	0.000104817	0.0819087	0.00598874	7.47786e-09	0.0265765	0.0279884	0.000197926	0.000210369	0.000494336	0.00634347	1.28881e-06	0.000471252	0.000168272	1.77717e-05	0.119537	0.00376573	0.000400251	0.00019426	0.0788234	0.000109898	0.0225045	1.4067e-05	5.93995e-05	3.17186e-05	0.00700435	0.261338	0.0378991	0.0709568	0.0155945	2.67369e+12	0.000485337	0.000131559	6.10352e+12	0.358615	0.0223522	0.000462753	1.06845e-05	1.09926e-08	1.05519e-05	2.08091e-05	0.000230596	8.1246e+12	0.745149	0.000182912	0.150526	7.49695e-05	0.00128936	4.62357	2.14241e+12	0.154639	0.0450802	4.20312e+08	8.39006e+08	17770.7	0.967935	1.35602e-05	862.291	4.13428e-06	0.00502294	7.25984e+12	1.6535e+12	0.0246695	8.7725e+11	0.00537678	0.0330089	3	0.0265172	-0.0568301	0.0823703	0.395133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	111.5205	0.132479	0.0383622	0.998618	0.999647	1.00035	1.00138	0.998618	0.999647	1.00035	1.00138	0.998618	0.999647	1.00035	1.00138	0.998618	0.999647	1.00035	1.00138	0.998618	0.999647	1.00035	1.00138	0.998618	0.999647	1.00035	1.00138	0.998618	0.999647	1.00035	1.00138	0.108888	0.338303	72.0387	80.6068	94.3409	83.6	83.6004	70.6	66.6674	96.0055	85.7999	70.6	83.4985	70.8382	83.6	69.4734	87.5839	93.1921	83.6091	83.6	68.0779	69.6957	88.7247	72.0467	74.4464	99.2874	70.6	70.8065	89.3839	85.7999	99.2874	99.5494	78.8329	67.2204	70.5944	70.0223	86.2721	90.5365	73.6013	80.9811	70.6	69.7407	85.1369	96.4112	93.1921	70.6	0.756471	1.16799	8.847268	-8.161485	4.547877	20.68319
