Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
29500	-3859.823	-3240.661	-619.1621	989168.2	4.0945e-05	4.17859e-07	3.08797e-06	1.83797e-06	2.55096e-05	0.000494277	0.909401	1.20405e-06	0.00475958	0.0049381	5.61049	0.000438176	0.0165901	0.000168343	4.04842e-05	2.02887e-05	37.4954	0.00276083	0.00104261	6.16902e-07	7.35307e-06	1.65532e-05	0.000205319	2.34846e-07	1.98927e-05	0.0397142	2.72364e-05	0.00142965	8.3618e-08	1.48132e-07	4.59354e-06	0.078638	3.74978e-05	7.58176e-05	0.000681889	7.6168e-07	0.0527097	0.0434765	0.0846205	0.138344	0.00414793	0.000471162	0.0013397	9.99578e-07	2.71721e+12	9.17106	168.531	3.39417e+12	6.252	0.00127531	0.243165	0.0157502	4.80739e+11	3.81315e-06	0.310499	0.00263305	8.79459e+08	24.7776	0.0359074	0.143572	1.71698e+13	0.0348719	3.39282e-06	0.0980915	0.06279	6.0101e+12	7.21184e+08	1.1067e+13	0.020358	0.00446269	0.0503756	0.00531915	2.17037e-05	0.000191011	1.22062e-07	0.117082	1.70208e+13	0.00555503	0.0389468	0.0968997	0.0018148	6.43089	0.00612743	0.00189758	0.000264921	0.0977544	6	0.0863701	0.0399915	0.0685506	0.078682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.209801	0.143101	0.998722	0.999673	1.00033	1.00128	0.998722	0.999673	1.00033	1.00128	0.998722	0.999673	1.00033	1.00128	0.998722	0.999673	1.00033	1.00128	0.998722	0.999673	1.00033	1.00128	0.998722	0.999673	1.00033	1.00128	0.998722	0.999673	1.00033	1.00128	0.154921	0.118673	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.442488	0.663013	12.81175	-9.171988	4.841973	23.4447
29600	-3835.054	-3232.38	-602.6742	858228.5	0.0367726	4.44022e-08	0.000210531	0.00011613	0.000320824	2.58351e-07	0.617696	8.06717e-06	0.00413032	5.22908e-06	6.79985	0.000313856	0.00216126	0.00124179	0.00533626	2.59686e-10	0.467512	2.12704e-06	0.000240713	5.24931e-07	0.00034455	0.00263351	0.000109255	0.00152718	1.49181e-05	0.0208385	1.05013e-06	8.817e-05	0.00223096	9.03134e-09	8.65354e-08	0.0320777	7.36175e-05	6.2396e-06	6.65915e-06	1.9487e-05	0.0596593	0.0245284	0.0525371	0.140202	0.00136933	0.000309302	5.33513e-05	2.77355e-05	4.06879e+12	0.352494	202.891	3.54306e+12	9.06224	0.000182017	0.272132	0.0263866	6.95723e+11	0.000365072	0.508679	0.0565858	6.66154e+08	12.0008	0.01773	0.102003	1.57766e+13	0.00884717	5.54162e-05	0.0564673	0.0573916	4.0701e+12	5.26407e+08	1.961e+13	0.0251904	0.00369712	0.0755718	0.00826116	1.74617e-06	0.00273584	1.20133e-06	0.0819267	1.51876e+13	0.00660959	0.0153485	0.169821	0.00678307	0.0437438	0.00641784	2.93415e-05	0.000193543	0.0565972	2	0.0342538	0.0881323	0.140523	0.0772867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.175452	0.0765611	0.998628	0.999649	1.00035	1.00137	0.998628	0.999649	1.00035	1.00137	0.998628	0.999649	1.00035	1.00137	0.998628	0.999649	1.00035	1.00137	0.998628	0.999649	1.00035	1.00137	0.998628	0.999649	1.00035	1.00137	0.998628	0.999649	1.00035	1.00137	0.174777	0.165419	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.804014	0.467218	9.588805	-9.035299	4.753082	22.59179
29700	-3804.997	-3239.356	-565.6407	568448.5	7.62033e-08	8.99447e-05	0.00057442	8.27724e-05	2.55479e-08	2.98379e-06	0.726006	2.39446e-05	0.00324482	5.10447e-07	7.6639	4.03802e-05	3.96035e-07	0.0080685	3.1138e-06	5.32569e-10	11.7588	2.64686e-08	9.29124e-06	5.15531e-08	5.58068e-06	0.00167366	0.000394987	8.52062e-08	1.07043e-05	0.00118068	0.00135966	1.1786e-05	1.35259e-05	6.56417e-08	3.66926e-07	0.052289	0.000132618	7.73342e-08	4.86834e-05	4.79761e-05	0.059832	0.0149752	0.0545456	0.153072	0.00169462	0.0108228	4.26682e-05	0.032724	4.56756e+12	0.621325	313.332	2.54091e+12	8.02345	4.57858e-05	0.307504	0.0192152	1.86442e+11	1.53294e-07	1.65339	0.0386434	7.38447e+08	18.6482	0.01939	0.0708147	1.28949e+13	0.0123629	0.000109389	0.162056	0.0936543	6.70347e+12	6.73706e+08	2.16766e+13	0.0152832	0.0050225	0.0757413	0.0016994	0.0001013	3.67035e-05	0.000144761	0.079994	2.5121e+13	0.00579315	0.0107234	0.148253	0.0117399	0.471129	0.00674895	0.000580619	1.40999e-07	0.0474502	2	0.0536807	0.0248688	0.0713441	0.0883375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.200788	0.0388345	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.125025	0.113206	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.570639	0.780323	10.37992	-9.963715	4.960562	24.60718
29800	-3839.849	-3248.392	-591.4573	149576.4	4.38241e-12	3.16075e-05	5.56441e-06	7.54656e-05	6.72471e-09	1.16633e-05	0.765165	0.000304636	0.0063832	1.67747e-06	5.61105	0.000122393	3.4141e-06	1.41235e-07	1.44049e-06	5.84435e-07	3.17326	3.36628e-05	2.62881e-05	1.23575e-05	0.00304039	0.014012	0.000772702	7.52365e-07	0.00125831	0.00693673	2.19008e-06	5.98329e-05	0.00554329	0.000459662	1.05321e-07	0.0444779	0.0014717	1.1e-06	0.014285	0.00141688	0.0620878	0.0293037	0.0797103	0.150314	0.000284089	3.02025e-05	0.0047589	0.00040807	1.78919e+12	1.23177	98.9537	2.2169e+12	8.26219	7.39019e-05	0.318727	0.0180899	2.18163e+10	3.09096e-05	0.63185	0.0364742	9.57687e+08	27.2831	0.00321635	0.0721853	1.13676e+13	0.0220228	0.000176178	0.0777145	0.0564551	2.03497e+12	8.37073e+08	2.51803e+13	0.0114389	0.00747448	0.041072	8.62035e-05	3.84073e-05	0.00378544	0.00066427	0.128401	2.10865e+13	2.86829e-06	0.0165847	0.113413	0.0526037	0.124667	0.00500809	6.6167e-05	0.000809265	0.068892	5	0.0435418	0.0447854	0.184159	0.0953787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.146524	0.053202	0.996715	0.999159	1.00084	1.00329	0.996715	0.999159	1.00084	1.00329	0.996715	0.999159	1.00084	1.00329	0.996715	0.999159	1.00084	1.00329	0.996715	0.999159	1.00084	1.00329	0.996715	0.999159	1.00084	1.00329	0.996715	0.999159	1.00084	1.00329	0.227701	0.140164	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.808777	0.680479	17.21539	-9.031374	4.873844	23.75436
29900	-3802.244	-3248.064	-554.1797	49275.39	3.0989e-11	0.000433261	1.65374e-07	0.00042819	8.45218e-06	8.04715e-06	0.626639	0.00864045	0.00209119	1.92293e-06	4.4249	7.32613e-05	5.42009e-08	1.07423e-06	6.94174e-07	9.16861e-08	3.26868	0.00173147	8.82831e-06	6.42553e-06	3.43482e-06	0.00116946	4.74663e-08	1.94361e-05	0.000243911	0.313301	0.000333053	0.000104584	9.91151e-07	0.00214078	2.5285e-08	0.0510033	0.000796315	1.47627e-06	0.00675286	0.000403762	0.0532952	0.123604	0.0637887	0.156919	5.36695e-05	1.37972e-05	0.0134659	0.000580547	2.75681e+12	0.467877	0.135423	1.5907e+12	6.748	4.92756e-06	0.241282	0.0231572	5.33976e+10	9.29351e-07	0.45976	0.0428616	1.00601e+09	17.9432	0.0193196	0.14099	2.13132e+13	0.017276	0.000430179	0.104009	0.0677677	6.01364e+12	5.86064e+08	1.8849e+13	0.0159502	0.00322982	0.0750286	0.00508213	2.20964e-05	0.00670956	6.83568e-05	0.0751456	1.46803e+13	0.000467564	0.0114298	0.152115	2.94163e-05	0.000169113	0.00663634	8.4765e-06	3.79636e-06	0.0378195	1	0.0923975	-0.248167	0.0815461	0.380059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.121549	0.00373222	0.99428	0.998532	1.00146	1.00573	0.99428	0.998532	1.00146	1.00573	0.99428	0.998532	1.00146	1.00573	0.99428	0.998532	1.00146	1.00573	0.99428	0.998532	1.00146	1.00573	0.99428	0.998532	1.00146	1.00573	0.99428	0.998532	1.00146	1.00573	0.173944	0.131891	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.468808	2.88161	10.63948	-9.708173	4.913806	24.14549
30000	-3820.093	-3239.472	-580.621	884802.8	0.000754945	5.70047e-07	10.1343	1.26413e-06	0.000509839	0.00253119	1.18649	6.16452e-06	0.0020605	2.05027e-07	5.92489	0.00814488	1.27137e-05	7.66856e-06	2.87422e-06	1.91885e-05	3.08522	1.03386e-06	1.11713e-05	4.7864e-07	4.99392e-08	2.20884e-05	0.000238929	9.24301e-05	0.00806374	0.00295679	5.4707e-06	2.97312e-06	0.005112	0.000156075	9.58942e-09	0.0491761	7.54927e-06	1.40438e-05	8.66866e-06	1.22414e-06	0.0394317	0.0503252	0.0578179	0.131656	3.96717e-05	7.601e-06	7.66445e-05	0.000500246	3.19952e+12	0.221631	1.63262	2.71149e+12	10.4038	0.000864988	0.374643	0.0176054	5.38242e+11	0.000229473	0.308348	0.0181664	1.28526e+09	29.9046	0.0177821	0.0897658	1.93013e+13	0.0258159	0.00112651	0.0999411	0.0633813	2.92829e+12	5.9391e+08	2.91853e+13	0.0187043	0.00290592	0.0549218	0.00359501	5.57767e-05	0.000348139	5.88117e-05	0.0992964	1.53459e+13	0.000106287	0.0122346	0.174486	4.21673e-07	6.64506e-06	0.0042921	0.000628933	0.00161117	0.102739	2	0.0269814	-0.0842324	0.117779	0.436652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.131084	0.0428472	0.998649	0.999655	1.00034	1.00135	0.998649	0.999655	1.00034	1.00135	0.998649	0.999655	1.00034	1.00135	0.998649	0.999655	1.00034	1.00135	0.998649	0.999655	1.00034	1.00135	0.998649	0.999655	1.00034	1.00135	0.998649	0.999655	1.00034	1.00135	0.14476	0.35242	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.813613	1.23901	13.36909	-9.513512	4.920662	24.21292
30100	-3865.937	-3242.191	-623.7452	880695.9	0.00027542	2.02423e-06	1.08894	4.59631e-06	0.00129398	6.91252e-07	0.863987	0.00154059	0.00325706	0.000181816	14.2087	0.0301964	0.000342683	2.05284e-06	4.02529e-08	0.000104818	0.887631	1.69243e-05	0.000373132	1.61762e-06	2.45472e-08	0.000240294	3.2161e-05	0.00913826	5.3036e-06	0.000105609	0.082072	0.000367275	1.0798	0.00135219	8.25366e-08	0.0576539	1.04017e-06	1.26244e-05	0.000667416	5.79603e-07	0.0591182	0.0592347	0.0585831	0.170292	0.000532944	4.85094e-07	5.307e-05	0.168029	1.55555e+12	2.73953	93.0807	4.14474e+12	11.9981	0.00217661	0.159255	0.0170045	1.18676e+11	0.000392238	0.277312	0.132742	9.60314e+08	28.3335	0.0171309	0.0858616	2.28345e+13	0.0139533	5.72354e-05	0.0858958	0.0607347	3.96571e+12	1.01064e+09	2.97987e+13	0.00981881	0.00334489	0.0532445	0.00120416	6.61483e-06	0.00648672	0.0034541	0.145105	1.88866e+13	6.36155e-08	0.00418324	0.128514	1.36031e-06	0.00871314	0.00405767	0.00014129	1.58435e-06	0.078277	4	0.0124531	-0.0450813	0.100222	0.169595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.215218	0.0123353	0.998646	0.999654	1.00035	1.00135	0.998646	0.999654	1.00035	1.00135	0.998646	0.999654	1.00035	1.00135	0.998646	0.999654	1.00035	1.00135	0.998646	0.999654	1.00035	1.00135	0.998646	0.999654	1.00035	1.00135	0.998646	0.999654	1.00035	1.00135	0.112675	0.124513	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.889478	1.36206	15.33928	-9.570294	4.959982	24.60142
30200	-3865.12	-3247.9	-617.2202	727032	0.000131512	3.02867e-05	0.00210976	1.05502e-06	6.38621e-05	8.51116e-07	0.548898	0.00182417	0.00285584	0.00398041	7.73601	0.0145333	9.83101e-06	0.00101352	0.00232104	0.000419902	2.26589	6.48047e-08	0.00379705	3.02565e-05	3.87952e-08	0.001646	6.24031e-05	0.000440529	1.82074e-07	0.00165234	3.96781e-05	0.00859184	0.00141088	0.000268393	8.32577e-09	0.0526332	3.40476e-06	0.249038	0.000533213	4.93557e-07	0.0348569	0.144443	0.0853186	0.154205	0.000166111	0.00030645	0.000643683	0.0110879	1.76461e+12	0.567508	86.8854	5.08746e+11	8.52093	0.000224781	0.206934	0.0162323	2.86476e+11	0.00862219	0.656427	0.0877591	5.46968e+08	35.7035	0.0418231	0.0825405	1.34482e+13	0.030277	0.000225111	0.163029	0.057111	2.82057e+12	6.48977e+08	2.03349e+13	0.0215867	0.00590964	0.0754908	0.00054832	7.10908e-05	0.00714151	0.000359948	0.161434	1.4607e+13	2.64856e-11	0.0167656	0.134097	2.08329e-07	0.00106176	0.00818806	4.45373e-06	3.42534e-05	0.0929606	3	0.0481345	-0.126421	0.136069	0.796537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.11016	0.00181608	0.99851	0.999619	1.00038	1.00149	0.99851	0.999619	1.00038	1.00149	0.99851	0.999619	1.00038	1.00149	0.99851	0.999619	1.00038	1.00149	0.99851	0.999619	1.00038	1.00149	0.99851	0.999619	1.00038	1.00149	0.99851	0.999619	1.00038	1.00149	0.184203	0.670116	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.738688	1.18866	9.845765	-9.006595	4.752607	22.58727
30300	-3843.879	-3238.67	-605.2095	595975.1	5.99963e-05	0.00134864	0.0134507	1.38174e-07	0.000223299	1.68619e-05	1.05141	0.00887236	0.00168437	5.93712e-09	6.27482	0.178565	0.000247063	8.33908e-06	0.000736704	0.00032038	0.959181	0.000905345	0.0259444	8.77583e-06	7.61124e-08	0.00121322	1.64699e-08	0.000325377	3.02888e-06	0.00209874	2.61984e-06	5.26e-06	0.000565339	4.83475e-05	0.000471882	0.0369285	0.00024274	0.000341144	0.00410277	5.124e-07	0.0515353	0.0433475	0.0827809	0.161367	0.00345561	0.000100103	4.29524e-05	2.25555e-08	2.21119e+12	1.47484	207.143	3.53451e+12	6.77776	0.00658303	0.251691	0.0133283	4.03723e+11	4.02549e-06	0.331619	0.0742495	6.3347e+08	22.1954	0.00693793	0.111373	1.9912e+13	0.025123	7.91661e-06	0.0963986	0.0357878	4.84317e+12	4.6653e+08	1.40276e+13	0.0234916	0.00584977	0.111973	0.000463732	1.46313e-05	0.000769967	0.00301765	0.209997	1.36981e+13	0.00114102	0.0248322	0.131757	0.00103259	3.01947e-07	0.0106915	2.73313e-07	2.3918e-06	0.0415691	5	0.0947699	-0.151716	0.133108	0.987587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.210038	0.00220295	0.998354	0.999579	1.00042	1.00165	0.998354	0.999579	1.00042	1.00165	0.998354	0.999579	1.00042	1.00165	0.998354	0.999579	1.00042	1.00165	0.998354	0.999579	1.00042	1.00165	0.998354	0.999579	1.00042	1.00165	0.998354	0.999579	1.00042	1.00165	0.227878	0.835872	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.58412	1.18151	10.18269	-10.0905	4.982206	24.82238
30400	-3827.872	-3237.641	-590.2307	516728.1	2.72319e-06	4.09268e-08	0.0372551	7.61763e-06	2.37238e-07	1.7328e-05	0.769913	0.0441545	0.00257861	2.59251e-11	4.81991	0.00199479	9.94786e-07	3.11625e-06	0.157625	3.78573e-07	4.64206	0.0314448	1.61138e-05	7.25901e-05	0.000414978	3.0912e-05	4.66643e-06	3.39963e-08	7.31163e-07	0.363526	0.0012587	0.00127077	6.80629e-05	0.000543423	0.000283684	0.0572388	5.98158e-05	7.06882e-08	0.0389646	1.75496e-07	0.0448625	0.0114628	0.12284	0.135995	0.000458619	0.000771716	1.75068e-05	8.75484e-11	3.23735e+12	25.1681	11.4323	1.44025e+12	8.25615	1.32068e-06	0.187598	0.0228629	6.45273e+11	0.00305357	0.323343	0.00514033	7.33975e+08	46.0473	0.010853	0.0877946	1.29624e+13	0.0313728	0.000138354	0.0621511	0.0627789	3.52554e+12	5.46707e+08	2.32837e+13	0.0164059	0.00595438	0.055356	0.0058279	0.000340208	0.00314547	9.57931e-06	0.0768966	1.6359e+13	0.014564	0.022341	0.123638	0.00471867	3.56878e-06	0.00560217	0.00011584	7.74767e-08	0.0934455	3	0.0392979	-0.153449	0.143163	0.324191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.20534	0.00401286	0.998232	0.999548	1.00045	1.00177	0.998232	0.999548	1.00045	1.00177	0.998232	0.999548	1.00045	1.00177	0.998232	0.999548	1.00045	1.00177	0.998232	0.999548	1.00045	1.00177	0.998232	0.999548	1.00045	1.00177	0.998232	0.999548	1.00045	1.00177	0.182461	0.170742	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.784623	1.89872	9.601323	-9.931308	4.938261	24.38642
